Cuenta,Subcuenta,Objeto,Ordinal,Aporte nacional,Recursos propios,TOTAL,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Unidad,Código de unidad,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n,Año,Indice_base_2025,apropiaciones_constantes_2025
Fortalecimiento de la política criminal del estado colombiano,Intersubsectorial justicia,Fortalecimiento de la prevención del delito en el marco de la política criminal a nivel nacional,2. seguridad humana y justicia social / e. de un enfoque reactivo de la política criminal y penitenciaria a uno sustentado en evidencia empírica - acceso efectivo a la justicia,575000000.0,,575000000.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1207.0,800.0,9.0,20112e1,2024,94.33962264150942,6095000.000000001
Fortalecimiento de la política criminal del estado colombiano,Intersubsectorial justicia,Optimización de los sistemas penales en el marco de la política criminal a nivel nacional,"2. seguridad humana y justicia social / a. tratamiento penitenciario, resocialización y no reincidencia para un proyecto de vida digno - acceso efectivo a la justicia",4625000000.0,,4625000000.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1207.0,800.0,10.0,20112a1,2024,94.33962264150942,49025000.00000001
Fortalecimiento de la política criminal del estado colombiano,Intersubsectorial justicia,Optimización de los sistemas penales en el marco de la política criminal a nivel nacional,"2. seguridad humana y justicia social / c. atención a la población condenada, sindicada y pospenada en los territorios - acceso efectivo a la justicia",1015000000.0,,1015000000.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1207.0,800.0,10.0,20112c1,2024,94.33962264150942,10759000.000000002
Fortalecimiento de la política criminal del estado colombiano,Intersubsectorial justicia,Optimización de los sistemas penales en el marco de la política criminal a nivel nacional,2. seguridad humana y justicia social / e. de un enfoque reactivo de la política criminal y penitenciaria a uno sustentado en evidencia empírica - acceso efectivo a la justicia,360000000.0,,360000000.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1207.0,800.0,10.0,20112e1,2024,94.33962264150942,3816000.0000000005
Fortalecimiento de la gestión y dirección del sector justicia y del derecho,Intersubsectorial justicia,Modernizacion integral de las capacidades tecnologicas del inpec a nivel  nacional,2. seguridad humana y justicia social / d. transformación de la evidencia para el diseño de las políticas de justicia - fortalecimiento de la gobernanza e institucionalidad,3700000000.0,,3700000000.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1299.0,800.0,7.0,20110d1,2024,94.33962264150942,39220000.00000001
Fortalecimiento de la gestión y dirección del sector justicia y del derecho,Intersubsectorial justicia,Fortalecimiento tecnologico hacia la transformacion digital de la snr a nivel   nacional,2. seguridad humana y justicia social / c. renovación de la arquitectura institucional del sistema de justicia - fortalecimiento de la gobernanza e institucionalidad,3700000000.0,,3700000000.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1299.0,800.0,8.0,20110c2,2024,94.33962264150942,39220000.00000001
Fortalecimiento de la gestión y dirección del sector justicia y del derecho,Intersubsectorial justicia,Fortalecimiento tecnologico hacia la transformacion digital de la snr a nivel   nacional,2. seguridad humana y justicia social / c. renovación de la arquitectura institucional del sistema de justicia - fortalecimiento de la gobernanza e institucionalidad,662906240.0,,662906240.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1299.0,800.0,8.0,20110c2,2024,94.33962264150942,7026806.144000001
Fortalecimiento de la gestión y dirección del sector justicia y del derecho,Intersubsectorial justicia,Implementacion del sistema de gestion documental de la snr a nivel   nacional,2. seguridad humana y justicia social / c. renovación de la arquitectura institucional del sistema de justicia - fortalecimiento de la gobernanza e institucionalidad,694906240.0,,694906240.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1299.0,800.0,9.0,20110c2,2024,94.33962264150942,7366006.144000001
Fortalecimiento de la gestión y dirección del sector justicia y del derecho,Intersubsectorial justicia,Implementacion del sistema de gestion documental de la snr a nivel   nacional,2. seguridad humana y justicia social / c. renovación de la arquitectura institucional del sistema de justicia - fortalecimiento de la gobernanza e institucionalidad,105093760.0,,105093760.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1299.0,800.0,9.0,20110c2,2024,94.33962264150942,1113993.8560000001
Gastos de personal,Planta de personal permanente,Salario,,,147392500000.0,147392500000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1.0,1.0,1.0,,2024,94.33962264150942,1562360500.0000002
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,,52193900000.0,52193900000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1.0,1.0,2.0,,2024,94.33962264150942,553255340.0000001
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,,8654100000.0,8654100000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1.0,1.0,3.0,,2024,94.33962264150942,91733460.00000001
Gastos de personal,Planta de personal permanente,Otros gastos de personal - distribución previo concepto dgppn,,,22531700000.0,22531700000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1.0,1.0,4.0,,2024,94.33962264150942,238836020.00000003
Gastos de personal,Personal supernumerario y planta temporal,Salario,,,3906400000.0,3906400000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1.0,2.0,1.0,,2024,94.33962264150942,41407840.00000001
Gastos de personal,Personal supernumerario y planta temporal,Contribuciones inherentes a la nómina,,,1516700000.0,1516700000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1.0,2.0,2.0,,2024,94.33962264150942,16077020.000000002
Gastos de personal,Personal supernumerario y planta temporal,Remuneraciones no constitutivas de factor salarial,,,402300000.0,402300000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1.0,2.0,3.0,,2024,94.33962264150942,4264380.000000001
Gastos de personal,Personal supernumerario y planta temporal,Otros gastos de personal - distribución previo concepto dgppn,,,630300000.0,630300000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1.0,2.0,4.0,,2024,94.33962264150942,6681180.000000001
Adquisición de bienes  y servicios,,,,,147778300000.0,147778300000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,2.0,,,,2024,94.33962264150942,1566449980.0000002
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Fondo para los notarios de insuficientes ingresos. decreto 1672 de 1997,,81788000000.0,81788000000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,3.0,3.0,1.0,054,2024,94.33962264150942,866952800.0000001
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias - distribución previo concepto dgppn,,98569000000.0,98569000000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,3.0,3.0,1.0,999,2024,94.33962264150942,1044831400.0000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),,9684600000.0,9684600000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,3.0,4.0,2.0,001,2024,94.33962264150942,102656760.00000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Bonos pensionales (de pensiones),,8893200000.0,8893200000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,3.0,4.0,2.0,004,2024,94.33962264150942,94267920.00000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),,900000000.0,900000000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,3.0,4.0,2.0,012,2024,94.33962264150942,9540000.000000002
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Auxilio funerario (otras prestaciones de jubilación),,59000000.0,59000000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,3.0,4.0,2.0,014,2024,94.33962264150942,625400.0000000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Prestaciones económicas fonprenor - ley 1668 de 1997 (otras prestaciones de jubilación),,268000000.0,268000000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,3.0,4.0,2.0,089,2024,94.33962264150942,2840800.0000000005
Transferencias corrientes,Sentencias y conciliaciones,,,,92132500000.0,92132500000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,3.0,10.0,,,2024,94.33962264150942,976604500.0000001
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,,3427800000.0,3427800000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,8.0,1.0,,,2024,94.33962264150942,36334680.00000001
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,,1555500000.0,1555500000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,8.0,4.0,1.0,,2024,94.33962264150942,16488300.000000002
Justicia transicional,Intersubsectorial justicia,Fortalecimiento a la gestión registral para la política de tierras   nacional,1. ordenamiento del territorio alrededor del agua y justicia ambiental / a. acceso y formalización de la propiedad,,15070568600.0,15070568600.0,1204,Inversión,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1204.0,800.0,3.0,10306a,2024,94.33962264150942,159748027.16000003
Modernización de la información inmobiliaria,Intersubsectorial justicia,Integracion de la informacion registral y catastral de los bienes inmuebles en el marco de catastro multiproposito a nivel  nacional,1. ordenamiento del territorio alrededor del agua y justicia ambiental / b. actualización catastral multipropósito,12000000000.0,,12000000000.0,1204,Inversión,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1209.0,800.0,15.0,10305b,2024,94.33962264150942,127200000.00000001
Modernización de la información inmobiliaria,Intersubsectorial justicia,Integracion de la informacion registral y catastral de los bienes inmuebles en el marco de catastro multiproposito a nivel  nacional,1. ordenamiento del territorio alrededor del agua y justicia ambiental / b. actualización catastral multipropósito,,8186425298.0,8186425298.0,1204,Inversión,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1209.0,800.0,15.0,10305b,2024,94.33962264150942,86776108.1588
Modernización de la información inmobiliaria,Intersubsectorial justicia,Renovación de la infraestructura física de la superintendencia de notariado y registro a nivel   nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,33536785131.0,33536785131.0,1204,Inversión,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1209.0,800.0,17.0,53105b,2024,94.33962264150942,355489922.38860005
Fortalecimiento de la gestión y dirección del sector justicia y del derecho,Intersubsectorial justicia,Fortalecimiento tecnologico hacia la transformacion digital de la snr a nivel   nacional,1. ordenamiento del territorio alrededor del agua y justicia ambiental / c. sistema de administración del territorio (sat),,63319764661.0,63319764661.0,1204,Inversión,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1299.0,800.0,8.0,10305c,2024,94.33962264150942,671189505.4066001
Fortalecimiento de la gestión y dirección del sector justicia y del derecho,Intersubsectorial justicia,Implementacion del sistema de gestion documental de la snr a nivel   nacional,1. ordenamiento del territorio alrededor del agua y justicia ambiental / c. sistema de administración del territorio (sat),,20225300946.0,20225300946.0,1204,Inversión,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1299.0,800.0,9.0,10305c,2024,94.33962264150942,214388190.02760002
Fortalecimiento de la gestión y dirección del sector justicia y del derecho,Intersubsectorial justicia,Fortalecimiento de los sistemas de planeación y gestión institucional de la superintendencia de notariado y registro a nivel  nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,1500000000.0,1500000000.0,1204,Inversión,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1299.0,800.0,10.0,53105b,2024,94.33962264150942,15900000.000000002
Gastos de personal,Planta de personal permanente,Salario,,776737000000.0,,776737000000.0,1208,Funcionamiento,Instituto nacional penitenciario y carcelario - inpec,12,Justicia y el derecho,,,1.0,1.0,1.0,,2024,94.33962264150942,8233412200.000001
